chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd
chr7	44229027	44229087	GCK_2	900	-	44229027	44229038
chr7	44240529	44240589	YKT6_1	900	+	44240578	44240589
chr7	44365065	44365125	CAMK2B_1	900	-	44365065	44365076
chr7	44365319	44365379	CAMK2B_2	900	-	44365319	44365330
chr7	44530246	44530306	NUDCD3_1	900	-	44530246	44530257
chr7	44530455	44530515	NUDCD3_2	900	-	44530455	44530466
chr7	44580918	44580978	NPC1L1_1	900	-	44580918	44580929
chr7	44613496	44613556	DDX56_1	900	-	44613496	44613507
chr7	44621819	44621879	TMED4_1	900	-	44621819	44621830
chr7	44646176	44646236	OGDH_1	900	+	44646225	44646236
chr7	44788120	44788180	ZMIZ2_1	900	+	44788169	44788180
chr7	44788396	44788456	ZMIZ2_2	900	+	44788445	44788456
chr7	44799189	44799249	ZMIZ2_3	900	+	44799238	44799249
chr7	44836230	44836290	PPIA_1	900	+	44836279	44836290
chr7	44887668	44887728	H2AFV_1	900	-	44887668	44887679
chr7	45018603	45018663	MYO1G_1	900	-	45018603	45018614
chr7	45039794	45039854	CCM2_1	900	+	45039843	45039854
chr7	45151285	45151345	TBRG4_1	900	-	45151285	45151296
chr7	45197340	45197400	RAMP3_1	900	+	45197389	45197400
chr7	45613983	45614043	ADCY1_1	900	+	45614032	45614043
chr7	45928037	45928097	IGFBP1_1	900	+	45928086	45928097
chr7	45960860	45960920	IGFBP3_1	900	-	45960860	45960871
chr7	47520870	47520930	TNS3_3	900	-	47520870	47520881
chr7	47579195	47579255	TNS3_4	900	-	47579195	47579206
chr7	47621698	47621758	TNS3_1	900	-	47621698	47621709
chr7	47622172	47622232	TNS3_2	900	-	47622172	47622183
chr7	47925514	47925574	PKD1L1_1	900	-	47925514	47925525
chr7	47933445	47933505	PKD1L1_4	900	-	47933445	47933456
chr7	47988052	47988112	PKD1L1_2	900	-	47988052	47988063
chr7	47991872	47991932	PKD1L1_3	900	-	47991872	47991883
chr7	48019115	48019175	HUS1_1	900	-	48019115	48019126
chr7	48019237	48019297	HUS1_2	900	-	48019237	48019248
chr7	48075120	48075180	C7orf57_2	900	+	48075169	48075180
chr7	48077082	48077142	C7orf57_1	900	+	48077131	48077142
chr7	48128255	48128315	UPP1_2	900	+	48128304	48128315
chr7	48128812	48128872	UPP1_1	900	+	48128861	48128872
chr7	48128916	48128976	UPP1_3	900	+	48128965	48128976
chr7	48211005	48211065	ABCA13_1	900	+	48211054	48211065
chr7	49813196	49813256	VWC2_1	900	+	49813245	49813256
chr7	50132798	50132858	ZPBP_1	900	-	50132798	50132809
chr7	50343001	50343061	IKZF1_4	900	+	50343050	50343061
chr7	50343629	50343689	IKZF1_2	900	+	50343678	50343689
chr7	50344262	50344322	IKZF1_1	900	+	50344311	50344322
chr7	50344647	50344707	IKZF1_5	900	+	50344696	50344707
chr7	50348278	50348338	IKZF1_3	900	+	50348327	50348338
chr7	50518034	50518094	FIGNL1_1	900	-	50518034	50518045
chr7	50535830	50535890	DDC_4	900	-	50535830	50535841
chr7	50605633	50605693	DDC_3	900	-	50605633	50605644
chr7	50628757	50628817	DDC_1	900	-	50628757	50628768
chr7	50633090	50633150	DDC_2	900	-	50633090	50633101
chr7	50850582	50850642	GRB10_2	900	-	50850582	50850593
chr7	50861139	50861199	GRB10_1	900	-	50861139	50861150
chr7	51384495	51384555	COBL_1	900	-	51384495	51384506
chr7	51384614	51384674	COBL_2	900	-	51384614	51384625
chr7	54610051	54610111	VSTM2A_1	900	+	54610100	54610111
chr7	54826893	54826953	SEC61G_1	900	-	54826893	54826904
chr7	55086660	55086720	EGFR_1	900	+	55086709	55086720
chr7	55432980	55433040	LANCL2_1	900	+	55433029	55433040
chr7	55433174	55433234	LANCL2_2	900	+	55433223	55433234
chr7	55620448	55620508	VOPP1_2	900	-	55620448	55620459
chr7	55640142	55640202	VOPP1_1	900	-	55640142	55640153
chr7	55955261	55955321	ZNF713_2	900	+	55955310	55955321
chr7	55973883	55973943	ZNF713_1	900	+	55973932	55973943
chr7	55985978	55986038	ZNF713_3	900	+	55986027	55986038
chr7	56019520	56019580	MRPS17_1	900	+	56019569	56019580
chr7	56020812	56020872	MRPS17_2	900	+	56020861	56020872
chr7	56032228	56032288	GBAS_1	900	+	56032277	56032288
chr7	56101853	56101913	PSPH_1	900	-	56101853	56101864
chr7	56119277	56119337	PSPH_2	900	-	56119277	56119288
chr7	56119408	56119468	CCT6A_1	900	+	56119457	56119468
chr7	56131951	56132011	SUMF2_1	900	+	56132000	56132011
chr7	56160634	56160694	PHKG1_1	900	-	56160634	56160645
chr7	56170657	56170717	PHKG1_3	900	-	56170657	56170668
chr7	56171988	56172048	PHKG1_2	900	-	56171988	56171999
chr7	56174158	56174218	CHCHD2_1	900	-	56174158	56174169
chr7	56183786	56183846	PSPH_3	900	-	56183786	56183797
chr7	56184099	56184159	NUPR2_1	900	-	56184099	56184110
chr7	57200091	57200151	ZNF479_1	900	-	57200091	57200102
chr7	64023438	64023498	ZNF680_1	900	-	64023438	64023449
chr7	64126461	64126521	ZNF107_1	900	+	64126510	64126521
chr7	64254756	64254816	ZNF138_1	900	+	64254805	64254816
chr7	64254791	64254851	ZNF273_2	900	+	64254840	64254851
chr7	64363601	64363661	ZNF273_1	900	+	64363650	64363661
chr7	64451286	64451346	ZNF117_3	900	-	64451286	64451297
chr7	64459809	64459869	ZNF117_2	900	-	64459809	64459820
chr7	64467054	64467114	ZNF117_1	900	-	64467054	64467065
chr7	64498694	64498754	ZNF92_3	900	+	64498743	64498754
chr7	64734223	64734283	ZNF92_2	900	+	64734272	64734283
chr7	64838744	64838804	ZNF92_1	900	+	64838793	64838804
chr7	65216065	65216125	VKORC1L1_2	900	+	65216114	65216125
chr7	65338195	65338255	VKORC1L1_1	900	+	65338244	65338255
chr7	65432883	65432943	GUSB_2	900	-	65432883	65432894
chr7	65447189	65447249	GUSB_1	900	-	65447189	65447200
chr7	65540771	65540831	ASL_1	900	+	65540820	65540831
chr7	65540874	65540934	ASL_2	900	+	65540923	65540934
chr7	65564597	65564657	CRCP_3	900	+	65564646	65564657
chr7	65579787	65579847	CRCP_1	900	+	65579836	65579847
chr7	65580290	65580350	CRCP_2	900	+	65580339	65580350
chr7	65599313	65599373	CRCP_4	900	+	65599362	65599373
chr7	65670271	65670331	TPST1_1	900	+	65670320	65670331
chr7	66093869	66093929	KCTD7_2	900	+	66093918	66093929
chr7	66094028	66094088	KCTD7_1	900	+	66094077	66094088
chr7	66119504	66119564	RABGEF1_2	900	+	66119553	66119564
chr7	66147103	66147163	RABGEF1_3	900	+	66147152	66147163
chr7	66205670	66205730	RABGEF1_1	900	+	66205719	66205730
chr7	66264353	66264413	RABGEF1_4	900	+	66264402	66264413
chr7	66270335	66270395	RABGEF1_5	900	+	66270384	66270395
chr7	66386162	66386222	TMEM248_1	900	+	66386211	66386222
chr7	66460562	66460622	SBDS_1	900	-	66460562	66460573
chr7	66461770	66461830	TYW1_1	900	+	66461819	66461830
chr7	69063860	69063920	AUTS2_2	900	+	69063909	69063920
chr7	69064271	69064331	AUTS2_3	900	+	69064320	69064331
chr7	69064522	69064582	AUTS2_1	900	+	69064571	69064582
chr7	70596608	70596668	WBSCR17_2	900	+	70596657	70596668
chr7	70596781	70596841	WBSCR17_3	900	+	70596830	70596841
chr7	70597136	70597196	WBSCR17_1	900	+	70597185	70597196
chr7	71801983	71802043	CALN1_1	900	-	71801983	71801994
chr7	71877312	71877372	CALN1_3	900	-	71877312	71877323
chr7	71912112	71912172	CALN1_2	900	-	71912112	71912123
chr7	72298750	72298810	TYW1B_1	900	-	72298750	72298761
chr7	72349878	72349938	POM121_1	900	+	72349927	72349938
chr7	72361465	72361525	POM121_3	900	+	72361514	72361525
chr7	72395583	72395643	POM121_2	900	+	72395632	72395643
chr7	72437493	72437553	TRIM74_1	900	-	72437493	72437504
chr7	72722802	72722862	NSUN5_1	900	-	72722802	72722813
chr7	72722935	72722995	NSUN5_2	900	-	72722935	72722946
chr7	72739567	72739627	TRIM50_1	900	-	72739567	72739578
chr7	72742172	72742232	FKBP6_1	900	+	72742221	72742232
chr7	72936612	72936672	BAZ1B_1	900	-	72936612	72936623
chr7	72972007	72972067	BCL7B_1	900	-	72972007	72972018
chr7	72972322	72972382	BCL7B_2	900	-	72972322	72972333
chr7	72992898	72992958	TBL2_1	900	-	72992898	72992909
chr7	73038841	73038901	MLXIPL_1	900	-	73038841	73038852
chr7	73082111	73082171	VPS37D_1	900	+	73082160	73082171
chr7	73097877	73097937	WBSCR22_1	900	+	73097926	73097937
chr7	73133988	73134048	STX1A_1	900	-	73133988	73133999
chr7	73153121	73153181	ABHD11_1	900	-	73153121	73153132
chr7	73245293	73245353	CLDN4_1	900	+	73245342	73245353
chr7	73256835	73256895	WBSCR27_1	900	-	73256835	73256846
chr7	73275439	73275499	WBSCR28_1	900	+	73275488	73275499
chr7	73442461	73442521	ELN_1	900	+	73442510	73442521
chr7	73511370	73511430	LIMK1_1	900	+	73511419	73511430
chr7	73588636	73588696	EIF4H_1	900	+	73588685	73588696
chr7	73623768	73623828	LAT2_2	900	+	73623817	73623828
chr7	73624289	73624349	LAT2_1	900	+	73624338	73624349
chr7	73668718	73668778	RFC2_1	900	-	73668718	73668729
chr7	73668834	73668894	RFC2_2	900	-	73668834	73668845
chr7	73703717	73703777	CLIP2_1	900	+	73703766	73703777
chr7	73708847	73708907	CLIP2_2	900	+	73708896	73708907
chr7	73867063	73867123	GTF2IRD1_4	900	+	73867112	73867123
chr7	73868186	73868246	GTF2IRD1_1	900	+	73868235	73868246
chr7	73868356	73868416	GTF2IRD1_2	900	+	73868405	73868416
chr7	73894944	73895004	GTF2IRD1_3	900	+	73894993	73895004
chr7	74064593	74064653	GTF2I_2	900	+	74064642	74064653
chr7	74071736	74071796	GTF2I_3	900	+	74071785	74071796
chr7	74071995	74072054	GTF2I_1	900	+	74072043	74072054
chr7	74188308	74188368	NCF1_1	900	+	74188357	74188368
chr7	74267890	74267950	GTF2IRD2_1	900	-	74267890	74267901
chr7	74489615	74489675	WBSCR16_1	900	-	74489615	74489626
chr7	74508137	74508197	GTF2IRD2B_2	900	+	74508186	74508197
chr7	74508268	74508328	GTF2IRD2B_1	900	+	74508317	74508328
chr7	75014383	75014443	TRIM73_1	900	+	75014432	75014443
chr7	75027337	75027397	TRIM73_2	900	+	75027386	75027397
chr7	75072009	75072069	POM121C_2	900	-	75072009	75072020
chr7	75115565	75115625	POM121C_1	900	-	75115565	75115576
chr7	75123282	75123342	SPDYE5_1	900	+	75123331	75123342
chr7	75241092	75241152	HIP1_2	900	-	75241092	75241103
chr7	75368248	75368308	HIP1_1	900	-	75368248	75368259
chr7	75401518	75401578	CCL26_1	900	-	75401518	75401529
chr7	75401664	75401724	CCL26_2	900	-	75401664	75401675
chr7	75443113	75443173	CCL24_1	900	-	75443113	75443124
chr7	75452676	75452736	CCL24_2	900	-	75452676	75452687
chr7	75508302	75508362	RHBDD2_1	900	+	75508351	75508362
chr7	75544425	75544485	POR_1	900	+	75544474	75544485
chr7	75623902	75623962	TMEM120A_1	900	-	75623902	75623913
chr7	75677307	75677367	STYXL1_1	900	-	75677307	75677318
chr7	75677374	75677434	MDH2_1	900	+	75677423	75677434
chr7	75911898	75911958	SRRM3_1	900	+	75911947	75911958
chr7	75931940	75932000	HSPB1_1	900	+	75931989	75932000
chr7	75932970	75933030	HSPB1_2	900	+	75933019	75933030
chr7	75988295	75988355	YWHAG_1	900	-	75988295	75988306
chr7	76026791	76026851	ZP3_1	900	+	76026840	76026851
chr7	76029816	76029876	ZP3_2	900	+	76029865	76029876
chr7	76038995	76039055	SSC4D_1	900	-	76038995	76039006
chr7	76090976	76091036	DTX2_1	900	+	76091025	76091036
chr7	76256585	76256645	POMZP3_1	900	-	76256585	76256596
chr7	76279730	76279790	POMZP3_2	900	-	76279730	76279741
chr7	76634971	76635031	CCDC146_3	900	+	76635020	76635031
chr7	76669358	76669418	CCDC146_2	900	+	76669407	76669418
chr7	76751224	76751284	CCDC146_4	900	+	76751273	76751284
chr7	76751905	76751965	CCDC146_1	900	+	76751954	76751965
chr7	76829123	76829183	FGL2_1	900	-	76829123	76829134
chr7	76955575	76955635	GSAP_2	900	-	76955575	76955586
chr7	77045699	77045759	GSAP_1	900	-	77045699	77045710
chr7	77166457	77166517	PTPN12_1	900	+	77166506	77166517
chr7	77166570	77166630	PTPN12_2	900	+	77166619	77166630
chr7	77166785	77166845	PTPN12_4	900	+	77166834	77166845
chr7	77200455	77200515	PTPN12_3	900	+	77200504	77200515
chr7	77325726	77325786	RSBN1L_1	900	+	77325775	77325786
chr7	77427732	77427792	TMEM60_1	900	-	77427732	77427743
chr7	77428040	77428100	PHTF2_2	900	+	77428089	77428100
chr7	77428145	77428205	PHTF2_1	900	+	77428194	77428205
chr7	77469397	77469457	PHTF2_3	900	+	77469446	77469457
chr7	78119295	78119355	MAGI2_2	900	-	78119295	78119306
chr7	79082966	79083026	MAGI2_1	900	-	79082966	79082977
chr7	79764116	79764176	GNAI1_1	900	+	79764165	79764176
chr7	79998835	79998895	CD36_4	900	+	79998884	79998895
chr7	80141361	80141421	GNAT3_1	900	-	80141361	80141372
chr7	80231473	80231533	CD36_2	900	+	80231522	80231533
chr7	80231600	80231660	CD36_5	900	+	80231649	80231660
chr7	80267908	80267968	CD36_1	900	+	80267957	80267968
chr7	80275712	80275772	CD36_3	900	+	80275761	80275772
chr7	80548356	80548416	SEMA3C_1	900	-	80548356	80548367
chr7	80548666	80548726	SEMA3C_2	900	-	80548666	80548677
chr7	80840881	80840941	SEMA3C_3	900	-	80840881	80840892
chr7	81399352	81399412	HGF_1	900	-	81399352	81399363
chr7	81399740	81399800	HGF_2	900	-	81399740	81399751
chr7	82073079	82073139	CACNA2D1_1	900	-	82073079	82073090
chr7	82523782	82523842	PCLO_1	900	-	82523782	82523793
chr7	83278185	83278245	SEMA3E_3	900	-	83278185	83278196
chr7	83278317	83278377	SEMA3E_2	900	-	83278317	83278328
chr7	83278418	83278478	SEMA3E_1	900	-	83278418	83278429
chr7	83824094	83824154	SEMA3A_2	900	-	83824094	83824105
chr7	83824298	83824358	SEMA3A_1	900	-	83824298	83824309
chr7	84122030	84122090	SEMA3A_3	900	-	84122030	84122041
chr7	84349905	84349965	SEMA3A_4	900	-	84349905	84349916
chr7	84816143	84816203	SEMA3D_1	900	-	84816143	84816154
chr7	86273177	86273237	GRM3_2	900	+	86273226	86273237
chr7	86274081	86274141	GRM3_1	900	+	86274130	86274141
chr7	86294887	86294947	GRM3_3	900	+	86294936	86294947
chr7	86781719	86781779	DMTF1_1	900	+	86781768	86781779
chr7	86849037	86849097	TMEM243_1	900	-	86849037	86849048
chr7	86849844	86849904	TMEM243_2	900	-	86849844	86849855
chr7	86946614	86946674	CROT_2	900	+	86946663	86946674
chr7	86974930	86974990	CROT_1	900	+	86974979	86974990
chr7	87104798	87104858	ABCB4_2	900	-	87104798	87104809
chr7	87104958	87105018	ABCB4_1	900	-	87104958	87104969
chr7	87230189	87230249	ABCB1_1	900	-	87230189	87230200
chr7	87257811	87257871	RUNDC3B_1	900	+	87257860	87257871
chr7	87342600	87342660	ABCB1_2	900	-	87342600	87342611
chr7	87505478	87505538	DBF4_1	900	+	87505527	87505538
chr7	87505661	87505721	SLC25A40_1	900	-	87505661	87505672
chr7	87505758	87505818	DBF4_2	900	+	87505807	87505818
chr7	87563368	87563428	ADAM22_2	900	+	87563417	87563428
chr7	87563516	87563576	ADAM22_1	900	+	87563565	87563576
chr7	87849340	87849400	SRI_1	900	-	87849340	87849351
chr7	87856280	87856340	SRI_2	900	-	87856280	87856291
chr7	87936198	87936258	STEAP4_1	900	-	87936198	87936209
chr7	88388263	88388323	ZNF804B_1	900	+	88388312	88388323
chr7	88388731	88388791	ZNF804B_2	900	+	88388780	88388791
chr7	88388964	88389024	ZNF804B_3	900	+	88389013	88389024
chr7	88425020	88425080	C7orf62_1	900	-	88425020	88425031
chr7	89783450	89783510	STEAP1_2	900	+	89783499	89783510
chr7	89783733	89783793	STEAP1_1	900	+	89783782	89783793
chr7	89841004	89841064	STEAP2_1	900	+	89841053	89841064
chr7	89841150	89841210	STEAP2_2	900	+	89841199	89841210
chr7	89874438	89874498	CFAP69_1	900	+	89874487	89874498
chr7	89975980	89976040	GTPBP10_1	900	+	89976029	89976040
chr7	90032731	90032791	CLDN12_1	900	+	90032780	90032791
chr7	90032755	90032815	CDK14_1	900	+	90032804	90032815
chr7	90092579	90092639	CDK14_4	900	+	90092628	90092639
chr7	90098907	90098967	CDK14_5	900	+	90098956	90098967
chr7	90225702	90225762	CDK14_2	900	+	90225751	90225762
chr7	90339126	90339186	CDK14_3	900	+	90339175	90339186
chr7	91510005	91510065	MTERF1_1	900	-	91510005	91510016
chr7	91570132	91570192	AKAP9_1	900	+	91570181	91570192
chr7	91686878	91686938	AKAP9_2	900	+	91686927	91686938
chr7	91758302	91758362	CYP51A1_5	900	-	91758302	91758313
chr7	91761178	91761238	CYP51A1_4	900	-	91761178	91761189
chr7	91763447	91763507	CYP51A1_3	900	-	91763447	91763458
chr7	91763777	91763837	CYP51A1_1	900	-	91763777	91763788
chr7	91764106	91764166	CYP51A1_2	900	-	91764106	91764117
chr7	91875217	91875277	KRIT1_1	900	-	91875217	91875228
chr7	91875255	91875315	ANKIB1_1	900	+	91875304	91875315
chr7	91875431	91875491	KRIT1_2	900	-	91875431	91875442
chr7	91875533	91875593	ANKIB1_2	900	+	91875582	91875593
chr7	92076751	92076811	GATAD1_1	900	+	92076800	92076811
chr7	92078928	92078988	GATAD1_2	900	+	92078977	92078988
chr7	92103069	92103129	ERVW-1_2	900	-	92103069	92103080
chr7	92107249	92107309	ERVW-1_1	900	-	92107249	92107260
chr7	92157757	92157817	PEX1_1	900	-	92157757	92157768
chr7	92158071	92158131	RBM48_1	900	+	92158120	92158131
chr7	92219648	92219708	FAM133B_1	900	-	92219648	92219659
chr7	92462881	92462941	CDK6_3	900	-	92462881	92462892
chr7	92463233	92463293	CDK6_2	900	-	92463233	92463244
chr7	92465872	92465932	CDK6_1	900	-	92465872	92465883
chr7	92747280	92747340	SAMD9_1	900	-	92747280	92747291
chr7	92777671	92777731	SAMD9L_1	900	-	92777671	92777682
chr7	92848806	92848866	HEPACAM2_1	900	-	92848806	92848817
chr7	92861629	92861689	VPS50_1	900	+	92861678	92861689
chr7	93204025	93204085	CALCR_1	900	-	93204025	93204036
chr7	93220726	93220786	GNGT1_2	900	+	93220775	93220786
chr7	93520054	93520114	TFPI2_1	900	-	93520054	93520065
chr7	93535829	93535889	GNGT1_1	900	+	93535878	93535889
chr7	93550997	93551057	GNG11_2	900	+	93551046	93551057
chr7	93551316	93551376	GNG11_1	900	+	93551365	93551376
chr7	93633656	93633716	BET1_1	900	-	93633656	93633667
chr7	94024157	94024217	COL1A2_1	900	+	94024206	94024217
chr7	94139109	94139169	CASD1_1	900	+	94139158	94139169
chr7	94139322	94139382	CASD1_2	900	+	94139371	94139382
chr7	94285424	94285484	SGCE_1	900	-	94285424	94285435
chr7	94285632	94285692	PEG10_1	900	+	94285681	94285692
chr7	94287039	94287099	PEG10_2	900	+	94287088	94287099
chr7	94536943	94537003	PPP1R9A_1	900	+	94536992	94537003
chr7	94953833	94953893	PON1_1	900	-	94953833	94953844
chr7	95025672	95025732	PON3_1	900	-	95025672	95025683
chr7	95026245	95026305	PON3_2	900	-	95026245	95026256
chr7	95064310	95064370	PON2_1	900	-	95064310	95064321
chr7	95064447	95064507	PON2_2	900	-	95064447	95064458
chr7	95105438	95105498	ASB4_2	900	+	95105487	95105498
chr7	95115205	95115265	ASB4_1	900	+	95115254	95115265
chr7	95225816	95225876	PDK4_1	900	-	95225816	95225827
chr7	95225944	95226004	DYNC1I1_2	900	+	95225993	95226004
chr7	95401841	95401901	DYNC1I1_1	900	+	95401890	95401901
chr7	95951369	95951429	SLC25A13_1	900	-	95951369	95951380
chr7	96339147	96339207	SEM1_1	900	-	96339147	96339158
chr7	96634193	96634253	DLX6_3	900	+	96634242	96634253
chr7	96634815	96634875	DLX6_1	900	+	96634864	96634875
chr7	96635131	96635191	DLX6_2	900	+	96635180	96635191
chr7	96643361	96643421	SEM1_2	900	-	96643361	96643372
chr7	96654132	96654192	DLX5_1	900	-	96654132	96654143
chr7	96746960	96747020	SDHAF3_1	900	+	96747009	96747020
chr7	97361170	97361230	TAC1_2	900	+	97361219	97361230
chr7	97361348	97361408	TAC1_1	900	+	97361397	97361408
chr7	97501709	97501769	ASNS_1	900	-	97501709	97501720
chr7	97557676	97557736	ASNS_3	900	-	97557676	97557687
chr7	97601622	97601682	ASNS_2	900	-	97601622	97601633
chr7	97619523	97619583	OCM2_1	900	-	97619523	97619534
chr7	97736134	97736194	LMTK2_1	900	+	97736183	97736194
chr7	97881519	97881579	TECPR1_1	900	-	97881519	97881530
chr7	97881622	97881682	BRI3_2	900	+	97881671	97881682
chr7	97910948	97911008	BRI3_1	900	+	97910997	97911008
chr7	98030391	98030451	BAIAP2L1_1	900	-	98030391	98030402
chr7	98246547	98246607	NPTX2_1	900	+	98246596	98246607
chr7	98248992	98249052	NPTX2_2	900	+	98249041	98249052
chr7	98467456	98467516	TMEM130_2	900	-	98467456	98467467
chr7	98467626	98467686	TMEM130_1	900	-	98467626	98467637
chr7	98476105	98476165	TRRAP_1	900	+	98476154	98476165
chr7	98741720	98741780	SMURF1_1	900	-	98741720	98741731
chr7	98805727	98805787	KPNA7_1	900	-	98805727	98805738
chr7	98923483	98923543	ARPC1A_1	900	+	98923532	98923543
chr7	98946432	98946492	ARPC1A_4	900	+	98946481	98946492
chr7	98951630	98951690	ARPC1A_5	900	+	98951679	98951690
chr7	98955931	98955991	ARPC1A_6	900	+	98955980	98955991
chr7	98960198	98960258	ARPC1A_2	900	+	98960247	98960258
chr7	98963574	98963634	ARPC1A_3	900	+	98963623	98963634
chr7	98971888	98971948	ARPC1B_4	900	+	98971937	98971948
chr7	98972303	98972363	ARPC1B_1	900	+	98972352	98972363
chr7	98991625	98991685	ARPC1B_3	900	+	98991674	98991685
chr7	98992116	98992176	ARPC1B_2	900	+	98992165	98992176
chr7	99006206	99006266	PDAP1_1	900	-	99006206	99006217
chr7	99006231	99006291	BUD31_2	900	+	99006280	99006291
chr7	99006438	99006498	PDAP1_2	900	-	99006438	99006449
chr7	99006542	99006602	BUD31_1	900	+	99006591	99006602
chr7	99036519	99036579	CPSF4_1	900	+	99036568	99036579
chr7	99036639	99036699	CPSF4_2	900	+	99036688	99036699
chr7	99056819	99056879	ATP5J2_2	900	-	99056819	99056830
chr7	99057764	99057824	ATP5J2_1	900	-	99057764	99057775
chr7	99063776	99063836	PTCD1_1	900	-	99063776	99063787
chr7	99070463	99070523	ZNF789_1	900	+	99070512	99070523
chr7	99097473	99097533	ZKSCAN5_4	900	+	99097522	99097533
chr7	99097893	99097953	ZNF394_1	900	-	99097893	99097904
chr7	99102248	99102308	ZKSCAN5_3	900	+	99102297	99102308
chr7	99102563	99102623	ZKSCAN5_1	900	+	99102612	99102623
chr7	99102833	99102893	ZKSCAN5_2	900	+	99102882	99102893
chr7	99149726	99149786	FAM200A_1	900	-	99149726	99149737
chr7	99156142	99156202	FAM200A_2	900	-	99156142	99156153
chr7	99156215	99156275	ZNF655_1	900	+	99156264	99156275
chr7	99156426	99156486	ZNF655_2	900	+	99156475	99156486
chr7	99172113	99172173	ZNF655_3	900	+	99172162	99172173
chr7	99214526	99214586	ZSCAN25_1	900	+	99214575	99214586
chr7	99277608	99277668	CYP3A5_1	900	-	99277608	99277619
chr7	99315551	99315611	CYP3A7_3	900	-	99315551	99315562
chr7	99332808	99332868	CYP3A7_1	900	-	99332808	99332819
chr7	99350203	99350263	CYP3A7_2	900	-	99350203	99350214
chr7	99381796	99381856	CYP3A4_1	900	-	99381796	99381807
chr7	99394816	99394876	CYP3A4_2	900	-	99394816	99394827
chr7	99425586	99425646	CYP3A43_1	900	+	99425635	99425646
chr7	99517101	99517161	TRIM4_1	900	-	99517101	99517112
chr7	99517208	99517268	TRIM4_2	900	-	99517208	99517219
chr7	99527166	99527226	GJC3_4	900	-	99527166	99527177
chr7	99531898	99531958	GJC3_2	900	-	99531898	99531909
chr7	99532854	99532914	GJC3_3	900	-	99532854	99532865
chr7	99573643	99573703	AZGP1_1	900	-	99573643	99573654
chr7	99573653	99573713	GJC3_1	900	-	99573653	99573664
chr7	99595266	99595326	ZKSCAN1_2	900	+	99595315	99595326
chr7	99613176	99613236	ZKSCAN1_1	900	+	99613225	99613236
chr7	99647347	99647407	ZSCAN21_1	900	+	99647396	99647407
chr7	99675278	99675338	ZNF3_3	900	-	99675278	99675289
chr7	99679335	99679395	ZNF3_1	900	-	99679335	99679346
chr7	99680189	99680249	ZNF3_2	900	-	99680189	99680200
chr7	99686542	99686602	COPS6_1	900	+	99686591	99686602
chr7	99691386	99691446	AZGP1_2	900	-	99691386	99691397
chr7	99698138	99698198	MCM7_3	900	-	99698138	99698149
chr7	99698368	99698428	AP4M1_3	900	+	99698417	99698428
chr7	99698991	99699051	MCM7_1	900	-	99698991	99699002
chr7	99699112	99699172	AP4M1_2	900	+	99699161	99699172
chr7	99699221	99699281	AP4M1_1	900	+	99699270	99699281
chr7	99699505	99699565	MCM7_2	900	-	99699505	99699516
chr7	99704899	99704959	MCM7_4	900	-	99704899	99704910
chr7	99716966	99717026	TAF6_1	900	-	99716966	99716977
chr7	99717252	99717312	CNPY4_1	900	+	99717301	99717312
chr7	99724323	99724383	MBLAC1_2	900	+	99724372	99724383
chr7	99724540	99724600	MBLAC1_1	900	+	99724589	99724600
chr7	99724783	99724843	TAF6_2	900	-	99724783	99724794
chr7	99746491	99746551	LAMTOR4_1	900	+	99746540	99746551
chr7	99756314	99756374	C7orf43_1	900	-	99756314	99756325
chr7	99764804	99764864	GAL3ST4_1	900	-	99764804	99764815
chr7	99765683	99765743	GAL3ST4_4	900	-	99765683	99765694
chr7	99766229	99766289	GAL3ST4_2	900	-	99766229	99766240
chr7	99769095	99769155	GAL3ST4_3	900	-	99769095	99769106
chr7	99774993	99775053	GPC2_1	900	-	99774993	99775004
chr7	99775333	99775393	STAG3_2	900	+	99775382	99775393
chr7	99775504	99775564	STAG3_1	900	+	99775553	99775564
chr7	99809245	99809305	PVRIG_2	900	+	99809294	99809305
chr7	99817522	99817582	PVRIG_1	900	+	99817571	99817582
chr7	99818716	99818776	PVRIG_3	900	+	99818765	99818776
chr7	99869829	99869889	GATS_1	900	-	99869829	99869840
chr7	99905369	99905429	SPDYE3_1	900	+	99905418	99905429
chr7	99933687	99933747	PILRB_1	900	+	99933736	99933747
chr7	99949915	99949975	PILRB_2	900	+	99949964	99949975
chr7	99955014	99955074	PILRA_4	900	+	99955063	99955074
chr7	99955677	99955737	PILRB_3	900	+	99955726	99955737
chr7	99956509	99956569	PILRA_2	900	+	99956558	99956569
chr7	99956986	99957046	PILRA_3	900	+	99957035	99957046
chr7	99971060	99971120	PILRA_1	900	+	99971109	99971120
chr7	100026298	100026358	ZCWPW1_2	900	-	100026298	100026309
chr7	100026363	100026423	MEPCE_1	900	+	100026412	100026423
chr7	100026752	100026812	ZCWPW1_1	900	-	100026752	100026763
chr7	100027169	100027229	MEPCE_2	900	+	100027218	100027229
chr7	100034096	100034156	PPP1R35_1	900	-	100034096	100034107
chr7	100048447	100048507	PPP1R35_2	900	-	100048447	100048458
chr7	100061384	100061444	C7orf61_1	900	-	100061384	100061395
chr7	100061872	100061932	C7orf61_2	900	-	100061872	100061883
chr7	100076812	100076872	TSC22D4_1	900	-	100076812	100076823
chr7	100077076	100077136	TSC22D4_2	900	-	100077076	100077087
chr7	100136776	100136836	AGFG2_1	900	+	100136825	100136836
